YEAR,FIRE_NUMBER,FIRE_NAME,CURRENT_SIZE,SIZE_CLASS,LATITUDE,LONGITUDE,GENERAL_CAUSE,FIRE_START_DATE,DISPATCHED_RESOURCE,ASSESSMENT_HECTARES,FIRE_SPREAD_RATE,FIRE_TYPE,TEMPERATURE,RELATIVE_HUMIDITY,WIND_SPEED,FUEL_TYPE,INITIAL_ACTION_BY
2024,HWF166,,0.01,A,59.0959,-119.496067,Lightning,2024-08-09 0:00,HAC,0.01,0.0,Surface,30.0,43.0,20.0,M2,Air Tanker
2024,EWF100,,0.01,A,53.617897,-116.510413,Resident,2024-08-31 14:00,FPD Staff,0.01,0.0,Surface,25.0,39.0,2.0,,Public
2024,EWF023,,0.01,A,53.53305,-115.180717,Resident,,HAC,0.01,0.0,Surface,16.0,45.0,14.0,O1a,Fire Department
2024,CWF033,,0.01,A,51.271,-115.01,Recreation,2024-05-20 16:00,FPD Staff,0.01,,,,,,,FPD Staff
2024,GWF033,,0.01,A,54.94455,-118.810583,Lightning,2024-06-04 14:29,HAC,0.01,0.0,Surface,18.0,48.0,3.0,,HAC
2024,GWF045,,0.01,A,54.399667,-117.611333,Lightning,2024-07-19 18:05,HAC,0.01,0.1,Ground,31.0,38.0,5.0,C2,HAC
2024,SWF133,,0.01,A,57.130717,-115.072333,Undetermined,2024-07-21 18:10,HAC,0.01,0.0,Ground,29.4,46.0,5.0,,HAC
2024,HWF127,,0.01,A,58.674833,-115.026333,Lightning,2024-07-11 13:00,Air Tanker,0.01,0.0,Surface,21.0,50.0,5.0,C2,Air Tanker
2024,LWF055,,0.01,A,55.199417,-112.400533,Agriculture Industry,2024-04-23 15:36,HAC,0.01,0.0,Surface,22.0,10.0,2.0,O1a,Fire Department
2024,RWF074,,0.01,A,52.3157,-116.330033,Recreation,2024-08-05 16:17,FPD Staff,0.01,0.0,Ground,15.0,62.0,5.0,O1b,Fire Department
2024,WWF051,,0.01,A,54.443462,-117.481078,Lightning,2024-07-19 18:14,FPD Staff,0.01,0.1,Surface,22.0,35.0,3.0,C2,HAC
2024,CWF004,,0.01,A,51.191667,-114.7784,Recreation,2024-02-27 12:00,FPD Staff,0.01,0.0,Ground,-18.0,65.0,10.0,,Fire Department
2024,LWF117,,0.01,A,55.620033,-112.391867,Lightning,2024-07-10 17:00,HAC,0.01,1.0,Surface,26.0,32.0,5.0,C2,HAC
2024,RWF009,,0.01,A,51.925117,-114.739,Resident,2024-04-26 15:30,FPD Staff,0.01,0.0,Ground,5.0,58.0,6.0,S1,Public
2024,SWF047,,0.01,A,57.002467,-115.208367,Lightning,2024-05-26 15:51,HAC,0.01,0.0,Surface,15.0,70.0,10.0,C2,HAC
2024,EWF045,,0.01,A,53.569617,-116.597167,Resident,2024-06-07 19:00,HAC,0.01,0.0,Surface,16.0,33.0,18.0,C1,Fire Department
2024,HWF159,,0.01,A,58.588217,-119.368083,Lightning,2024-08-01 17:00,HAC,0.01,0.5,Surface,24.0,35.0,10.0,M2,HAC
2024,CWF071,,0.01,A,50.849218,-114.625712,Recreation,2024-08-20 16:00,FPD Staff,0.01,,,,,,,Fire Department
2024,EWF010,,0.01,A,53.656033,-116.608233,Resident,,FPD Staff,0.01,0.0,Ground,3.0,78.0,,S2,Land Owner
2024,LWF064,,0.01,A,54.666313,-114.199447,Recreation,2024-04-27 16:30,FPD Staff,0.01,0.0,Surface,10.0,80.0,0.0,,Public
2024,WWF057,,0.01,A,54.126655,-115.724418,Recreation,2024-08-09 16:00,HAC,0.01,0.0,Surface,25.0,45.0,8.0,C2,HAC
2024,HWF003,,0.01,A,58.195283,-116.398083,Resident,2024-03-28 13:30,FPD Staff,0.01,0.0,Surface,-3.0,55.0,0.0,,FPD Staff
2024,LWF179,,0.01,A,55.00932,-113.50232,Power Line Industry,2024-07-31 20:50,FPD Staff,0.01,0.0,Surface,11.0,70.0,0.0,,Land Owner
2024,CWF082,,0.01,A,49.396783,-114.314117,Recreation,2024-09-29 18:00,HAC,0.01,0.0,Surface,10.0,35.0,5.0,C2,Public
2024,HWF169,,0.01,A,58.564917,-117.643383,Lightning,2024-08-15 22:00,HAC,0.01,0.1,Surface,26.0,40.0,10.0,C1,HAC
2024,CWF085,,0.01,A,51.26706,-115.037498,Recreation,2024-10-05 18:00,FPD Staff,0.01,0.0,Surface,18.0,35.0,0.0,M2,Land Owner
2024,GWF094,,0.01,A,55.538667,-119.472,Lightning,2024-08-11 15:40,FPD Staff,0.01,1.0,Ground,15.0,61.0,0.0,M2,HAC
2024,CWF070,,0.01,A,50.612117,-115.128333,Recreation,2024-08-13 20:00,HAC,0.01,0.0,Surface,17.6,55.0,27.0,C2,HAC
2024,LWF014,,0.01,A,55.169918,-112.493797,Agriculture Industry,2024-01-01 9:00,FPD Staff,0.01,0.0,Ground,-8.0,41.0,6.0,,Land Owner
2024,MWF040,,0.01,A,56.906933,-112.8906,Lightning,2024-07-01 16:39,UNIT,0.01,0.0,Ground,15.0,50.0,15.0,C2,UNIT
2023,HWF058,Basset Fire,234061.0,E,58.16715,-118.41965,Lightning,2023-06-04 17:50,HAC,30.0,10.0,Crown,20.0,40.0,10.0,C2,Air Tanker
2023,HWF036,Long Lake Complex,203022.0,E,58.4906,-119.4031,Under Investigation,2023-05-03 16:21,HAC,4.0,2.0,Surface,25.0,15.0,30.0,O1a,HAC
2023,EWF031,Pembina Complex,201913.0,E,53.145183,-115.686783,Lightning,2023-05-04 12:40,FPD Staff,1.0,4.0,Crown,31.0,26.0,7.0,C2,HAC
2023,SWF068,Kimiwan,143039.0,E,55.877833,-116.407667,Lightning,2023-05-04 23:30,FPD Staff,150.0,50.0,Crown,26.0,18.0,11.0,C2,FPD Staff
2023,MWF043,Myer's Lake ,130805.0,E,59.7624,-111.149033,Lightning,2023-06-28 17:58,HAC,20.0,5.0,Surface,27.0,40.0,20.0,C2,HAC
2023,SWF063,Grizzly Complex,123670.0,E,54.95775,-115.681083,Lightning,2023-05-03 23:39,FPD Staff,0.3,1.0,Surface,26.0,22.0,8.0,C2,FPD Staff
2023,MWF025,,105251.0,E,58.86705,-111.145817,Lightning,2023-05-28 9:18,HAC,5.0,10.0,Surface,25.0,29.0,13.0,C3,HAC
2023,HWF030,Paskwa Fire,97194.3,E,58.435917,-114.553883,Undetermined,2023-05-02 14:40,HAC,3.0,3.0,Surface,28.7,27.0,3.0,O1a,HAC
2023,HWF112,Wentzel Fire,82116.8,E,59.225,-114.4041,Lightning,2023-07-02 17:30,FPD Staff,330.0,0.5,Surface,19.4,36.0,5.0,C1,FPD Staff
2023,WWF023,Eagle Fire,66436.7,E,54.388929,-116.371578,Lightning,2023-05-03 22:12,HAC,20.0,20.0,Crown,25.0,18.0,30.0,C2,FPD Staff
2023,MWF023,,59444.0,E,57.976283,-113.214917,Lightning,2023-05-07 19:37,FPD Staff,0.01,15.0,Crown,18.0,40.0,7.0,C2,FPD Staff
2023,RWF034,O'Chiese,59387.0,E,52.815117,-115.450383,Lightning,2023-05-04 16:35,HAC,3.0,3.0,Surface,20.0,22.0,4.0,C2,HAC
2023,GWF027,Crooked Lake,54955.88,E,54.520083,-117.356783,Under Investigation,2023-05-13 12:00,FPD Staff,2.0,10.0,Surface,26.0,16.0,12.0,M2,Air Tanker
2023,GWF018,Cecil,49362.6,E,56.281817,-119.161628,Power Line Industry,2023-05-05 12:15,HAC,2.0,10.0,Crown,26.0,28.0,20.0,M2,HAC
2023,HWF109,,45061.0,E,59.453166,-114.158713,Lightning,2023-07-02 17:30,FPD Staff,500.0,5.0,Crown,19.4,36.0,5.0,C2,FPD Staff
2023,SWF060,Nipisi Complex,43981.0,E,55.956383,-115.056367,Lightning,2023-05-04 15:19,HAC,4.0,4.0,Surface,27.0,28.0,15.0,C2,HAC
2023,HWF079,Hoohey Creek Fire,42579.0,E,59.860083,-115.8038,Lightning,2023-06-25 15:00,FPD Staff,30.0,10.0,Ground,25.0,35.0,5.0,C1,FPD Staff
2023,SWF064,Grizzly Complex,40606.0,E,54.896,-116.100217,Lightning,2023-05-03 22:55,HAC,5.0,5.0,Surface,27.0,19.0,20.0,M1,HAC
2023,SWF081,Carrot Lake Fire,33138.0,E,56.990917,-113.459433,Lightning,2023-05-04 14:50,HAC,7.0,10.0,Crown,27.0,20.0,25.0,C2,Air Tanker
2023,HWF072,Owl Creek Complex,30123.0,E,57.692833,-116.019833,Lightning,2023-06-23 19:00,HAC,2.5,4.0,Crown,26.0,30.0,2.0,C2,Air Tanker
2023,MWF024,Richardson Complex,28504.0,E,57.712283,-110.6469,Lightning,2023-05-28 2:16,HAC,2.0,1.0,Surface,31.0,34.0,15.0,C4,HAC
2023,PWF093,Levellers Creek ,27543.7,E,57.981817,-119.972633,Lightning,2023-07-01 12:00,FPD Staff,450.0,5.0,Surface,30.0,45.0,0.0,C2,Air Tanker
2023,EWF035,Deep Creek Complex,19672.0,E,53.836833,-115.783333,Under Investigation,2023-05-05 12:30,HAC,2.0,20.0,Crown,27.0,20.0,12.0,C2,HAC
2023,GWF019,,18884.0,E,54.735667,-119.032783,Lightning,2023-05-05 13:40,HAC,200.0,50.0,Crown,24.7,17.0,26.0,C2,Air Tanker
2023,PWF125,Doig,17714.0,E,56.859183,-119.659367,Lightning,2023-07-21 21:00,Air Tanker,200.0,1.0,Surface,15.0,50.0,15.0,C2,HAC
2023,SWF057,Grizzly Complex,16728.0,E,55.034283,-115.14815,Lightning,2023-05-03 21:02,HAC,0.5,5.0,Surface,27.5,26.0,3.0,C2,HAC
2023,HWF083,Owl Creek Complex,15924.8,E,57.801371,-114.761348,Lightning,2023-06-30 13:45,HAC,1.0,18.0,Surface,30.0,18.0,20.0,M2,HAC
2023,MWF039,Mikkwa River Complex,15191.0,E,57.421667,-113.400667,Lightning,2023-06-29 13:15,FPD Staff,10.0,5.0,Surface,25.0,40.0,5.0,C2,FPD Staff
2023,RWF032,,15000.0,E,52.905417,-115.695967,Lightning,2023-05-04 15:40,HAC,4.0,10.0,Crown,20.0,22.0,4.0,C2,HAC
2023,MWF021,,14753.0,E,57.693917,-113.29625,Lightning,2023-05-27 18:13,HAC,20.0,15.0,Crown,22.0,26.0,16.0,C2,
2023,HWF087,Owl Creek Complex,14513.0,E,58.158117,-114.182933,Lightning,2023-06-30 16:00,HAC,100.0,10.0,Crown,29.4,24.0,25.0,C2,HAC
2023,HWF104,Yates River Fire,14250.0,E,59.955033,-116.247333,Lightning,2023-07-03 14:50,HAC,15.0,5.0,Crown,25.0,35.0,2.0,C1,HAC
2023,RWF027,Brazeau,13100.0,E,52.82095,-115.908167,Lightning,2023-05-03 18:53,HAC,0.5,2.0,Surface,19.0,40.0,7.0,C4,HAC
2023,EWF040,Wildhay Complex,12073.4,E,53.935583,-117.776167,Lightning,2023-05-03 19:10,HAC,3.0,15.0,Surface,23.0,61.0,9.0,C3,HAC
2023,HWF159,,12062.1,E,59.684617,-119.684367,Lightning,2023-09-14 18:00,HAC,750.0,1.0,Surface,18.0,46.0,10.0,C2,HAC
2023,SWF116,,10670.0,E,57.1762,-113.801217,Lightning,2023-07-05 16:04,HAC,2.0,2.0,Surface,26.0,24.0,10.0,C2,Air Tanker
2023,SWF095,Grizzly Complex,8959.0,E,54.86785,-116.6625,Lightning,2023-06-04 16:37,HAC,35.0,5.0,Crown,27.0,23.0,25.0,C2,FPD Staff
2023,PWF082,Betts,8550.0,E,56.950667,-119.776167,Lightning,2023-06-30 12:00,HAC,50.0,50.0,Crown,25.0,28.0,8.0,C2,HAC
2023,GWF038,Boone Complex,7184.0,E,55.655002,-119.485325,Lightning,2023-06-03 18:00,HAC,40.0,2.0,Surface,17.0,23.0,15.0,C2,FPD Staff
2023,PWF038,Carmon Creek,6129.8,E,56.386752,-116.809335,Power Line Industry,2023-05-05 22:00,HAC,1.0,1.0,Surface,17.0,32.0,13.0,C2,HAC
2023,HWF064,Beach Road Fire,5866.0,E,59.230787,-118.907882,Lightning,2023-06-09 15:25,HAC,25.0,5.0,Ground,25.0,33.0,2.0,C2,HAC
2023,HWF130,,5555.0,E,59.42901,-119.944779,Lightning,2023-07-13 14:00,HAC,357.0,5.0,Surface,26.0,31.0,20.0,C1,HAC
2023,GWF017,Sturgeon Lake Complex,5478.53,E,55.067095,-117.39005,Under Investigation,2023-05-05 10:30,HAC,80.0,5.0,Surface,29.1,16.0,20.0,O1a,HAC
2023,PWF067,Smeaton- Basset Complex HCX002,5243.0,E,57.647957,-117.89074,Lightning,2023-06-24 15:30,HAC,6.0,7.0,Crown,17.0,100.0,10.0,C2,HAC
2023,RWF040,Blackstone,5089.0,E,52.808677,-116.203747,Oil & Gas Industry,2023-05-05 13:59,Air Tanker,1.5,5.0,Surface,24.0,14.0,19.0,M2,FPD Staff
2023,LWF138,Dillon River Fire,4800.0,E,55.628167,-110.361883,Lightning,2023-05-29 15:00,FTAC,10.0,5.0,Crown,26.0,32.0,10.0,C2,HAC
2023,HWF065,,4762.7,E,57.576287,-114.860579,Lightning,2023-06-10 14:30,HAC,150.0,2.0,Surface,30.0,35.0,20.0,C2,HAC
2023,SWF086,Saulteaux Complex,4742.0,E,55.179817,-114.115967,Railroad,2023-05-16 19:30,HAC,2.0,10.0,Crown,20.0,52.0,15.0,C2,HAC
2023,GWF023,Sturgeon Lake Complex,3851.0,E,55.157413,-117.330653,Under Investigation,2023-05-06 15:00,Air Tanker,0.3,2.0,Surface,29.0,16.0,20.0,M1,Air Tanker
2023,MWF048,,3369.0,E,57.8415,-113.262833,Lightning,2023-06-29 13:11,HAC,3000.0,0.0,Ground,12.5,100.0,11.0,C2,HAC
2023,HWF121,,3173.2,E,59.054108,-114.359425,Lightning,2023-07-06 13:30,FPD Staff,1000.0,8.0,Crown,22.0,35.0,12.0,C2,FPD Staff
2023,LWF148,Pony Creek Fire,2317.0,E,55.935333,-111.104617,Lightning,2023-06-07 15:00,HAC,20.0,10.0,Crown,25.2,21.0,6.0,C2,Air Tanker
2023,MWF026,Richardson Complex,1703.0,E,57.882533,-111.054033,Lightning,2023-05-28 1:49,HAC,0.8,4.0,Surface,31.0,34.0,24.0,C3,HAC
2023,MWF055,,1653.9,E,59.287383,-110.89775,Lightning,2023-07-23 21:13,HAC,350.0,3.0,Surface,27.0,40.0,4.0,C3,HAC
2023,MWF022,,1552.0,E,57.7063,-113.125317,Lightning,2023-05-27 18:19,HAC,50.0,20.0,Crown,22.0,59.0,11.0,C2,HAC
2023,SWF058,Grizzly Complex,1500.0,E,54.893733,-115.664967,Lightning,2023-05-03 11:46,HAC,8.0,15.0,Crown,27.0,19.0,20.0,C2,HAC
2023,MWF040,Mikkwa River Complex,1200.0,E,57.408,-113.496,Lightning,2023-06-29 12:55,FPD Staff,3.0,5.0,Surface,24.0,40.0,5.0,C2,FPD Staff
2023,HWF102,,1157.7,E,58.7211,-115.859167,Lightning,2023-07-03 8:00,HAC,5.0,0.5,Surface,20.0,50.0,20.0,C2,HAC
2023,SWF059,Nipisi Complex,1036.0,E,56.054333,-115.008333,Lightning,2023-05-04 15:20,HAC,2.5,1.0,Surface,27.0,28.0,15.0,C2,FPD Staff
2023,SWF087,Saulteaux Complex,1036.0,E,55.226583,-114.2757,Railroad,2023-05-16 19:28,HAC,9.0,10.0,Surface,21.0,35.0,0.0,C2,HAC
2023,GWF035,Boone Complex,872.0,E,55.583557,-119.404602,Under Investigation,2023-06-04 12:00,HAC,5.0,2.0,Surface,23.0,35.0,25.0,C2,HAC
2023,EWF037,Wildhay Complex,578.0,E,53.91005,-117.55905,Lightning,2023-05-03 19:43,HAC,80.0,5.0,Surface,23.0,61.0,9.0,C3,HAC
2023,MWF038,Mikkwa River Complex,569.0,E,57.460167,-113.390167,Lightning,2023-06-09 13:15,FPD Staff,4.0,5.0,Surface,25.0,40.0,5.0,C2,FPD Staff
2023,SWF067,,534.0,E,55.022167,-115.8975,Lightning,2023-05-03 23:00,FPD Staff,0.8,5.0,Crown,22.0,20.0,30.0,C2,FPD Staff
2023,HWF135,,476.9,E,57.644173,-114.131117,Lightning,2023-07-16 15:00,FPD Staff,69.1,1.0,Ground,23.0,30.0,0.0,C2,FPD Staff
2023,PWF034,Lunds Lake,454.4,E,56.545183,-119.4788,Agriculture Industry,2023-01-01 12:00,UNIT,100.0,10.0,Crown,27.0,30.0,25.0,M1,Fire Department
2023,HWF124,,346.2,E,59.046633,-117.080833,Lightning,2023-07-09 11:10,HAC,45.0,3.0,Surface,25.0,44.0,5.0,C2,Air Tanker
2023,HWF175,,312.8,E,57.5435,-115.49873,Forest Industry,2023-12-18 11:23,FPD Staff,60.0,1.0,Ground,-6.0,35.0,35.0,M2,FPD Staff
2023,PWF120,,200.0,D,57.23575,-116.358767,Lightning,2023-07-23 12:00,HAC,1.0,2.0,Surface,28.0,35.0,15.0,C1,HAC
2023,HWF161,,200.0,D,59.731,-119.751217,Lightning,2023-09-13 17:00,HAC,200.0,1.0,Surface,18.0,46.0,10.0,C2,HAC
2023,LWF091,,200.0,D,54.50045,-113.6563,Undetermined,2023-05-04 15:40,HAC,50.0,5.0,Crown,31.0,17.0,18.0,M1,HAC
2023,HWF042,,181.8,D,58.420217,-116.123117,Power Line Industry,2023-05-06 12:30,FPD Staff,1.0,2.0,Surface,21.0,27.0,20.0,C2,FPD Staff
2023,PWF091,,179.1,D,56.716787,-118.503098,Lightning,2023-07-08 15:00,HAC,0.4,2.0,Surface,25.0,40.0,10.0,C2,HAC
2023,EWF039,Pembina Complex,165.0,D,53.470617,-115.870717,Undetermined,2023-05-04 19:00,FPD Staff,200.0,2.0,Surface,19.0,26.0,5.0,M2,FPD Staff
2023,LWF084,,153.0,D,54.622383,-111.8293,Undetermined,2023-05-03 21:15,FPD Staff,50.0,5.0,Surface,20.0,15.0,20.0,O1a,FPD Staff
2023,LWF040,,150.0,D,55.94405,-110.735717,Incendiary,2023-04-23 15:15,FTAC,30.0,1.0,Surface,11.0,26.0,20.0,O1a,FTAC
2023,LWF163,,137.8,D,54.746333,-110.115833,Lightning,2023-06-29 0:00,Air Tanker,10.0,5.0,Crown,29.0,37.0,13.0,C2,Air Tanker
2023,HWF111,,113.2,D,59.371857,-114.425733,Lightning,2023-07-04 16:00,FPD Staff,150.0,0.0,Ground,19.4,36.0,5.0,C1,FPD Staff
2023,MWF037,Mikkwa River Complex,110.0,D,57.444917,-113.35255,Lightning,2023-06-29 13:08,FPD Staff,5.0,5.0,Surface,25.0,40.0,5.0,C2,FPD Staff
2023,PWF074,,101.2,D,56.45255,-116.179783,Undetermined,2023-06-28 15:17,HAC,3.0,4.0,Crown,28.0,48.0,12.0,C2,HAC
2023,MWF041,Mikkwa River Complex,100.0,D,57.4795,-113.258333,Lightning,2023-06-29 12:20,FPD Staff,0.75,1.0,Surface,27.0,65.0,5.0,C2,FPD Staff
2023,PWF103,,96.4,D,57.026,-118.363,Lightning,2023-07-15 18:50,HAC,100.0,2.0,Surface,17.0,50.0,15.0,C2,UNIT
2023,GWF039,,95.28,D,54.53295,-119.275583,Lightning,2023-06-04 3:00,HAC,20.0,10.0,Surface,29.2,23.0,12.0,C2,HAC
2023,MWF049,,90.0,D,59.91415,-110.114417,Lightning,2023-07-05 13:35,HAC,10.0,2.0,Surface,23.0,35.0,10.0,C2,HAC
2023,PWF149,,83.65,D,57.56819,-117.189932,Resident,2023-11-01 0:00,HAC,15.0,0.1,Surface,1.0,70.0,8.0,S2,HAC
2023,RWF031,,80.0,D,52.353495,-115.896247,Lightning,2023-05-04 16:00,HAC,2.0,4.0,Surface,23.0,32.0,15.0,C3,HAC
2023,EWF076,,71.6,D,52.997533,-116.422117,Lightning,2023-07-23 17:44,HAC,5.0,3.0,Surface,31.0,56.0,4.0,C3,HAC
2023,MWF050,,59.9,D,57.117688,-112.978332,Lightning,2023-07-05 17:00,UNIT,5.0,5.0,Surface,25.0,45.0,10.0,C2,UNIT
2023,SWF053,Grizzly Complex,58.5,D,55.093,-115.974833,Undetermined,2023-01-15 12:00,HAC,0.7,3.0,Surface,25.0,22.0,15.0,S1,HAC
2023,LWF038,,56.7,D,55.904833,-110.765883,Incendiary,2023-04-23 8:30,HAC,20.0,2.0,Ground,13.8,26.0,26.0,M1,HAC
2023,HWF133,,54.8,D,59.76,-119.913,Lightning,2023-07-13 14:30,HAC,47.5,1.0,Ground,23.6,31.0,11.0,M2,HAC
2023,HWF158,,54.1,D,59.6485,-119.702783,Lightning,2023-09-13 18:00,HAC,12.0,1.0,Surface,18.0,46.0,10.0,C2,HAC
2023,GWF006,,53.2,D,55.09565,-116.933533,Resident,2022-11-15 14:00,HAC,12.0,8.0,Surface,11.0,36.0,30.0,O1b,Fire Department
2023,GWF049,,50.34,D,55.073273,-117.008845,Lightning,2023-07-10 17:03,FPD Staff,40.0,0.5,Surface,20.0,69.0,7.0,C2,Fire Department
2023,PWF090,,49.4,D,57.021652,-116.250443,Lightning,2023-07-06 12:00,HAC,3.0,5.0,Crown,28.0,31.0,5.0,C2,HAC
2023,RWF014,,48.5,D,52.955167,-114.957833,Undetermined,2023-04-30 13:52,HAC,7.0,7.0,Surface,24.0,15.0,10.0,O1a,HAC
2023,HWF116,,48.3,D,58.558117,-116.66195,Lightning,2023-07-06 11:30,HAC,5.0,1.0,Crown,28.0,20.0,15.0,C2,HAC
2023,WWF015,,47.98,D,54.093682,-115.321182,Railroad,2023-04-29 16:40,HAC,4.0,1.0,Surface,23.0,22.0,25.0,O1a,HAC
2023,EWF015,,46.57,D,53.68275,-115.947623,Under Investigation,2023-04-29 13:45,HAC,4.0,4.0,Surface,22.0,21.0,12.0,O1a,HAC
2023,RWF012,,46.0,D,52.440283,-115.370667,Undetermined,2023-04-28 10:12,HAC,6.0,5.0,Surface,18.0,30.0,10.0,O1a,HAC
2023,SWF083,,42.5,D,56.119858,-114.550332,Lightning,2023-05-08 21:12,HAC,1.0,2.0,Surface,34.0,27.0,6.0,M2,HAC
2023,SWF103,,40.5,D,56.803567,-115.08695,Lightning,2023-05-22 6:35,HAC,8.0,12.0,Crown,21.0,38.0,10.0,M2,Air Tanker
2023,SWF085,Saulteaux Complex ,39.4,C,55.225233,-114.2428,Railroad,2023-05-16 19:28,HAC,3.0,20.0,Crown,20.0,51.0,10.0,C2,HAC
2023,MWF034,,38.0,C,57.723968,-112.2059,Lightning,2023-06-24 13:29,HAC,8.0,7.0,Surface,12.0,88.0,8.0,C1,Air Tanker
2023,WWF002,,35.0,C,54.428527,-114.725355,Agriculture Industry,2023-02-15 8:00,FPD Staff,35.0,0.0,Surface,14.0,40.0,12.0,O1a,Fire Department
2023,HWF056,,33.4,C,59.841083,-118.7053,Lightning,2023-06-04 15:20,HAC,1.5,3.0,Surface,28.7,34.0,7.0,C1,HAC
2023,SWF016,,30.4,C,55.935917,-113.82705,Recreation,2023-04-21 21:15,HAC,2.0,0.0,Ground,5.0,50.0,5.0,O1b,Fire Department
2023,PWF008,,26.22,C,56.474883,-117.294717,Resident,2023-01-01 12:00,UNIT,60.0,3.0,Surface,13.0,25.0,25.0,O1a,UNIT
2023,WWF028,,24.1,C,54.452367,-117.440717,Undetermined,2023-05-13 17:10,HAC,1.0,2.0,Surface,19.0,37.0,10.0,M2,HAC
2023,GWF041,,22.73,C,55.909305,-119.334747,Lightning,2023-06-04 2:00,HAC,1.0,4.0,Surface,21.0,35.0,10.0,C2,Air Tanker
2023,SWF093,,22.6,C,56.673083,-115.94005,Lightning,2023-06-05 12:07,HAC,5.0,10.0,Surface,26.0,28.0,19.0,C2,HAC
2023,HWF039,,22.5,C,58.70753,-118.670469,Incendiary,2023-05-04 14:54,FPD Staff,5.0,2.0,Surface,20.0,27.0,10.0,M2,HAC
2023,GWF020,,21.2,C,55.074133,-117.883083,Undetermined,2023-05-05 13:00,Air Tanker,10.0,2.0,Surface,23.0,25.0,20.0,D1,Fire Department
2023,PWF036,,21.15,C,56.534025,-118.847392,Agriculture Industry,2023-01-01 12:00,UNIT,5.0,2.0,Surface,26.0,30.0,25.0,M1,Land Owner
2023,HWF123,,20.1,C,58.04945,-115.6104,Agriculture Industry,2023-07-08 14:30,HAC,4.0,2.0,Surface,25.0,30.0,15.0,O1a,HAC
2023,MWF010,,19.4,C,56.937483,-111.549817,Recreation,2023-05-03 12:00,HAC,1.0,2.0,Surface,30.0,20.0,15.0,S1,HAC
2023,HWF078,,18.9,C,57.4369,-115.1395,Lightning,2023-06-24 10:00,HAC,11.0,1.0,Surface,26.0,39.0,0.0,C1,HAC
2023,SWF025,,18.6,C,55.374187,-115.698138,Incendiary,2023-04-25 21:30,HAC,3.0,2.0,Surface,9.8,32.0,6.0,O1a,HAC
2023,PWF105, ,16.66,C,57.71045,-118.723378,Lightning,2023-07-14 22:00,HAC,15.0,0.0,Surface,19.0,50.0,15.0,C2,FPD Staff
2023,PWF017,,16.2,C,56.562883,-119.08275,Resident,2023-04-25 12:00,HAC,2.0,1.0,Surface,14.0,26.0,8.0,O1a,Fire Department
2023,MWF009,,16.1,C,56.436532,-111.201132,Undetermined,2023-05-02 13:40,HAC,0.01,2.0,Crown,20.0,25.0,15.0,M1,HAC
2023,RWF007, ,16.0,C,53.263043,-115.149744,Resident,2023-04-18 12:05,FPD Staff,16.0,0.5,Surface,10.1,46.0,4.0,O1a,Fire Department
2023,PWF121,,15.8,C,57.252012,-117.095152,Lightning,2023-07-22 12:00,Air Tanker,10.0,0.1,Surface,17.0,64.0,4.0,C2,Air Tanker
2023,GWF022,,15.4,C,54.840422,-118.95621,Oil & Gas Industry,2023-05-06 13:20,HAC,0.5,2.0,Surface,25.0,24.0,10.0,M1,HAC
2023,HWF134,,15.4,C,58.991833,-119.22655,Government,2023-07-16 13:00,HAC,10.0,2.0,Surface,28.0,37.0,11.0,C1,FPD Staff
2023,SWF003,,15.3,C,55.344658,-115.780175,Undetermined,2023-04-15 15:15,HAC,5.0,3.0,Surface,12.0,45.0,15.0,O1a,Fire Department
2023,GWF014,,15.23,C,55.865915,-119.286613,Agriculture Industry,2023-04-30 15:00,HAC,3.0,2.0,Surface,24.0,30.0,10.0,O1a,Land Owner
2023,HWF034,,15.0,C,58.4676,-114.4811,Resident,2023-05-03 10:30,FPD Staff,3.0,5.0,Crown,20.0,30.0,2.0,O1b,FPD Staff
2023,HWF142,,14.2,C,57.849372,-116.059056,Lightning,2023-07-23 15:00,FPD Staff,15.0,0.0,Surface,25.0,38.0,7.0,C2,FPD Staff
2023,LWF010,,14.0,C,55.943583,-110.712583,Incendiary,2023-04-15 15:00,FPD Staff,10.0,0.2,Surface,10.0,37.0,8.0,O1a,FPD Staff
2023,SWF112,,13.9,C,57.3122,-115.486433,Lightning,2023-06-28 18:33,Air Tanker,5.0,8.0,Crown,29.0,31.0,15.0,C1,Air Tanker
2023,HWF075,Waldo Fire,13.0,C,58.67455,-114.320817,Lightning,2023-06-23 11:00,Air Tanker,4.0,3.0,Surface,28.0,27.0,3.0,C2,Air Tanker
2023,GWF066,,12.21,C,55.6375,-119.839667,Undetermined,2023-09-17 10:00,HAC,5.0,10.0,Crown,20.0,30.0,40.0,M2,HAC
2023,SWF026,,11.9,C,55.394767,-115.739983,Incendiary,2023-04-25 21:30,HAC,1.5,0.0,Surface,9.8,32.0,6.0,O1a,HAC
2023,PWF061,,11.45,C,57.659167,-118.829417,Lightning,2023-06-22 13:00,HAC,15.0,3.0,Crown,21.0,70.0,10.0,C2,Air Tanker
2023,HWF066,,11.3,C,57.4107,-115.221217,Lightning,2023-06-11 14:30,HAC,20.0,10.0,Surface,22.0,47.0,27.0,C1,Air Tanker
2023,LWF031,,10.0,C,55.934017,-110.735933,Incendiary,2023-04-22 10:50,HAC,3.0,2.0,Surface,9.0,41.0,7.0,O1b,FTAC
