service_request_id,requested_date,updated_date,closed_date,status_description,service_name,comm_name,address,longitude,latitude
26-00226318,2026-04-10,2026-04-11T00:00:00.000,2026-04-11T00:00:00.000,Closed,Roads - Streetlight Maintenance,PENBROOKE MEADOWS,,-113.947687206113,51.04585328827213
26-00226305,2026-04-10,2026-04-11T00:00:00.000,2026-04-11T00:00:00.000,Closed,Roads - Streetlight Maintenance,SIGNAL HILL,,-114.17990702915992,51.02326017192605
26-00220713,2026-04-09,2026-04-09T00:00:00.000,2026-04-09T00:00:00.000,Closed,Roads - Streetlight Maintenance,FOREST LAWN,,-113.9700019179966,51.03784804860796
26-00221164,2026-04-09,2026-04-09T00:00:00.000,2026-04-09T00:00:00.000,Closed,Roads - Streetlight Maintenance,SIGNAL HILL,,-114.17990702915992,51.02326017192605
26-00220990,2026-04-09,2026-05-01T00:00:00.000,2026-05-01T00:00:00.000,Closed,Roads - Streetlight Damage,SCENIC ACRES,,-114.21734033796923,51.11270738649579
26-00222173,2026-04-09,2026-04-09T00:00:00.000,2026-04-09T00:00:00.000,Closed,Roads - Streetlight Damage,FOREST LAWN,,-113.9700019179966,51.03784804860796
26-00221288,2026-04-09,2026-04-09T00:00:00.000,2026-04-09T00:00:00.000,Closed,Roads - Streetlight Damage,FOREST LAWN,,-113.9700019179966,51.03784804860796
26-00223524,2026-04-09,2026-04-10T00:00:00.000,2026-04-10T00:00:00.000,Closed,Roads - Streetlight Maintenance,FOREST LAWN,,-113.9700019179966,51.03784804860796
26-00221134,2026-04-09,2026-04-09T00:00:00.000,2026-04-09T00:00:00.000,Closed,Roads - Streetlight Maintenance,SIGNAL HILL,,-114.17990702915992,51.02326017192605
26-00222978,2026-04-09,2026-04-09T00:00:00.000,2026-04-09T00:00:00.000,Closed,Roads - Streetlight Damage,ASPEN WOODS,,-114.20838662695292,51.04521537783425
26-00223542,2026-04-09,2026-04-10T00:00:00.000,2026-04-10T00:00:00.000,Closed,Roads - Streetlight Maintenance,OGDEN,,-114.01243870034244,50.99187347872066
26-00221915,2026-04-09,2026-04-09T00:00:00.000,2026-04-09T00:00:00.000,Closed,Roads - Streetlight Maintenance,EVERGREEN,,-114.11569352503209,50.91870443401208
26-00218062,2026-04-08,2026-04-08T00:00:00.000,2026-04-08T00:00:00.000,Closed,Roads - Streetlight Maintenance,RENFREW,,-114.03916899334442,51.05965315830899
26-00220608,2026-04-08,2026-04-08T00:00:00.000,2026-04-08T00:00:00.000,Closed,Roads - Streetlight Maintenance,OAKRIDGE,,-114.12961404738668,50.969662799426914
26-00217461,2026-04-08,2026-04-08T00:00:00.000,2026-04-08T00:00:00.000,Closed,Roads - Streetlight Maintenance,KILLARNEY/GLENGARRY,,-114.13173134426395,51.030131956517685
26-00218905,2026-04-08,2026-04-08T00:00:00.000,2026-04-08T00:00:00.000,Closed,Roads - Streetlight Damage,BOWNESS,,-114.188388474722,51.08334628834888
26-00217478,2026-04-08,2026-04-08T00:00:00.000,2026-04-08T00:00:00.000,Closed,Roads - Streetlight Maintenance,01B,,-114.24261426060023,51.102826008260855
26-00219174,2026-04-08,2026-04-08T00:00:00.000,2026-04-08T00:00:00.000,Closed,Roads - Streetlight Maintenance,MARTINDALE,,-113.95838711713029,51.11791372657443
26-00219054,2026-04-08,2026-04-08T00:00:00.000,2026-04-08T00:00:00.000,Closed,Roads - Streetlight Maintenance,PENBROOKE MEADOWS,,-113.947687206113,51.04585328827213
26-00220402,2026-04-08,2026-04-08T00:00:00.000,2026-04-08T00:00:00.000,Closed,Roads - Streetlight Damage,DOWNTOWN COMMERCIAL CORE,,-114.06959371115344,51.0472744358498
26-00220000,2026-04-08,2026-07-07T00:00:00.000,2026-07-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,SIGNAL HILL,,-114.17990702915992,51.02326017192605
26-00214540,2026-04-07,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,SOUTH CALGARY,,-114.10207470149076,51.02680215199665
26-00217373,2026-04-07,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,HAWKWOOD,,-114.17561536315904,51.13097810215283
26-00217359,2026-04-07,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,SILVERADO,,-114.07129694074862,50.88298604108047
26-00215362,2026-04-07,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Damage,SPRINGBANK HILL,,-114.20981973671448,51.02656453162372
26-00215013,2026-04-07,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Damage,ERIN WOODS,,-113.96766881721628,51.02097627623138
26-00214964,2026-04-07,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Damage,HUNTINGTON HILLS,,-114.06670855606806,51.11758074861446
26-00215015,2026-04-07,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Damage,ERIN WOODS,,-113.96766881721628,51.02097627623138
26-00214845,2026-04-07,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Damage,WEST SPRINGS,,-114.20668628482738,51.05977296984733
26-00214502,2026-04-07,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,BEDDINGTON HEIGHTS,,-114.0849111408055,51.13164398595451
26-00214537,2026-04-07,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,SOUTH CALGARY,,-114.10207470149076,51.02680215199665
26-00216393,2026-04-07,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Damage,THORNCLIFFE,,-114.06878100895472,51.1031050088373
26-00215713,2026-04-07,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Damage,LAKE BONAVISTA,,-114.0512955606845,50.939598998272274
26-00215498,2026-04-07,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,RICHMOND,,-114.11842028929551,51.02971029545911
26-00215339,2026-04-07,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,HIGHWOOD,,-114.0798911269166,51.092359423668654
26-00217369,2026-04-07,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,CHARLESWOOD,,-114.1122123154031,51.09008805079572
26-00217249,2026-04-07,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Damage,EVERGREEN,,-114.11569352503209,50.91870443401208
26-00214503,2026-04-07,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,MARTINDALE,,-113.95838711713029,51.11791372657443
26-00214453,2026-04-06,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,LAKEVIEW,,-114.12962139244752,50.99957240901119
26-00214461,2026-04-06,2026-04-06T00:00:00.000,2026-04-06T00:00:00.000,Closed,Roads - Streetlight Damage,ASPEN WOODS,,-114.20838662695292,51.04521537783425
26-00212458,2026-04-06,2026-04-06T00:00:00.000,2026-04-06T00:00:00.000,Closed,Roads - Streetlight Damage,BELTLINE,,-114.0551860888619,51.03743796399198
26-00212270,2026-04-06,2026-04-06T00:00:00.000,2026-04-06T00:00:00.000,Closed,Roads - Streetlight Maintenance,RANCHLANDS,,-114.18364711110482,51.11917908296843
26-00211534,2026-04-06,2026-04-06T00:00:00.000,2026-04-06T00:00:00.000,Closed,Roads - Streetlight Maintenance,PARKHILL,,-114.06553191848668,51.01819490645702
26-00213087,2026-04-06,2026-04-06T00:00:00.000,2026-04-06T00:00:00.000,Closed,Roads - Streetlight Damage,HIGHWOOD,,-114.0798911269166,51.092359423668654
26-00212684,2026-04-06,2026-04-06T00:00:00.000,2026-04-06T00:00:00.000,Closed,Roads - Streetlight Maintenance,MARTINDALE,,-113.95838711713029,51.11791372657443
26-00211509,2026-04-06,2026-04-06T00:00:00.000,2026-04-06T00:00:00.000,Closed,Roads - Streetlight Damage,CALGARY INTERNATIONAL AIRPORT,,-114.01171665690268,51.12355645461996
26-00214471,2026-04-06,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,BANKVIEW,,-114.10048318979052,51.03412752814332
26-00212611,2026-04-06,2026-04-06T00:00:00.000,2026-04-06T00:00:00.000,Closed,Roads - Streetlight Maintenance,EDGEMONT,,-114.14395321027078,51.124587846873936
26-00214449,2026-04-06,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,MARLBOROUGH,,-113.96997429032228,51.05954612270691
26-00214281,2026-04-06,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,SOUTHWOOD,,-114.08319427981304,50.957758808343314
26-00214469,2026-04-06,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,MOUNT PLEASANT,,-114.07602998447167,51.074237909055896
26-00214464,2026-04-06,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,RAMSAY,,-114.04253243760948,51.03641127911981
26-00214439,2026-04-06,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,MARTINDALE,,-113.95838711713029,51.11791372657443
26-00214435,2026-04-06,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,FOREST LAWN,,-113.9700019179966,51.03784804860796
26-00214411,2026-04-06,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,WINSTON HEIGHTS/MOUNTVIEW,,-114.04184874950612,51.0752988028074
26-00214251,2026-04-06,2026-04-09T00:00:00.000,2026-04-09T00:00:00.000,Closed,Roads - Streetlight Maintenance,BRAESIDE,,-114.10636590290346,50.95600269188388
26-00214446,2026-04-06,2026-04-07T00:00:00.000,2026-04-07T00:00:00.000,Closed,Roads - Streetlight Maintenance,CANYON MEADOWS,,-114.0820063458848,50.94095720926748
26-00210778,2026-04-05,2026-04-05T00:00:00.000,2026-04-05T00:00:00.000,Closed,Roads - Streetlight Damage,ELBOW PARK,,-114.08380531110666,51.02134304236776
26-00210991,2026-04-05,2026-04-05T00:00:00.000,2026-04-05T00:00:00.000,Closed,Roads - Streetlight Maintenance,HAWKWOOD,,-114.17561536315904,51.13097810215283
26-00211466,2026-04-05,2026-04-05T00:00:00.000,2026-04-05T00:00:00.000,Closed,Roads - Streetlight Maintenance,MARTINDALE,,-113.95838711713029,51.11791372657443
26-00210899,2026-04-05,2026-04-05T00:00:00.000,2026-04-05T00:00:00.000,Closed,Roads - Streetlight Damage,LIVINGSTON,,-114.06550619776098,51.18553606435354
26-00211000,2026-04-05,2026-04-08T00:00:00.000,2026-04-08T00:00:00.000,Closed,Roads - Streetlight Maintenance,RANCHLANDS,,-114.18364711110482,51.11917908296843
26-00210750,2026-04-05,2026-04-05T00:00:00.000,2026-04-05T00:00:00.000,Closed,Roads - Streetlight Maintenance,MARTINDALE,,-113.95838711713029,51.11791372657443
26-00211486,2026-04-05,2026-04-06T00:00:00.000,2026-04-06T00:00:00.000,Closed,Roads - Streetlight Maintenance,FOREST LAWN,,-113.9700019179966,51.03784804860796
26-00211462,2026-04-05,2026-04-05T00:00:00.000,2026-04-05T00:00:00.000,Closed,Roads - Streetlight Maintenance,BANKVIEW,,-114.10048318979052,51.03412752814332
26-00211097,2026-04-05,2026-06-10T00:00:00.000,2026-06-10T00:00:00.000,Closed,Roads - Streetlight Maintenance,CLIFF BUNGALOW,,-114.07490165596712,51.03393319537453
26-00209543,2026-04-04,2026-04-04T00:00:00.000,2026-04-04T00:00:00.000,Closed,Roads - Streetlight Maintenance,MARLBOROUGH,,-113.96997429032228,51.05954612270691
26-00210007,2026-04-04,2026-04-04T00:00:00.000,2026-04-04T00:00:00.000,Closed,Roads - Streetlight Maintenance,MCKENZIE TOWNE,,-113.96135301049588,50.91714876195852
26-00209546,2026-04-04,2026-04-04T00:00:00.000,2026-04-04T00:00:00.000,Closed,Roads - Streetlight Maintenance,RICHMOND,,-114.11842028929551,51.02971029545911
26-00210293,2026-04-04,2026-04-04T00:00:00.000,2026-04-04T00:00:00.000,Closed,Roads - Streetlight Maintenance,WINSTON HEIGHTS/MOUNTVIEW,,-114.04184874950612,51.0752988028074
26-00208530,2026-04-03,2026-04-03T00:00:00.000,2026-04-03T00:00:00.000,Closed,Roads - Streetlight Maintenance,CLIFF BUNGALOW,,-114.07490165596712,51.03393319537453
26-00208434,2026-04-03,2026-04-03T00:00:00.000,2026-04-03T00:00:00.000,Closed,Roads - Streetlight Maintenance,HIDDEN VALLEY,,-114.11960923256338,51.15193708483775
26-00209474,2026-04-03,2026-04-03T00:00:00.000,2026-04-03T00:00:00.000,Closed,Roads - Streetlight Maintenance,MONTGOMERY,,-114.16224821352388,51.071076143699045
26-00209512,2026-04-03,2026-04-03T00:00:00.000,2026-04-03T00:00:00.000,Closed,Roads - Streetlight Maintenance,RENFREW,,-114.03916899334442,51.05965315830899
26-00209499,2026-04-03,2026-04-03T00:00:00.000,2026-04-03T00:00:00.000,Closed,Roads - Streetlight Maintenance,RENFREW,,-114.03916899334442,51.05965315830899
26-00208323,2026-04-03,2026-04-03T00:00:00.000,2026-04-03T00:00:00.000,Closed,Roads - Streetlight Damage,WEST SPRINGS,,-114.20668628482738,51.05977296984733
26-00209484,2026-04-03,2026-04-06T00:00:00.000,2026-04-06T00:00:00.000,Closed,Roads - Streetlight Maintenance,AUBURN BAY,,-113.95779514351894,50.89269507750196
26-00206540,2026-04-02,2026-04-02T00:00:00.000,2026-04-02T00:00:00.000,Closed,Roads - Streetlight Maintenance,MOUNT PLEASANT,,-114.07602998447167,51.074237909055896
26-00205346,2026-04-02,2026-04-02T00:00:00.000,2026-04-02T00:00:00.000,Closed,Roads - Streetlight Damage,MAPLE RIDGE,,-114.03468902740028,50.95763758363201
26-00205065,2026-04-02,2026-04-02T00:00:00.000,2026-04-02T00:00:00.000,Closed,Roads - Streetlight Damage,NORTH HAVEN,,-114.08942057511464,51.09594155219175
26-00205128,2026-04-02,2026-04-02T00:00:00.000,2026-04-02T00:00:00.000,Closed,Roads - Streetlight Damage,MONTEREY PARK,,-113.9268336359381,51.08155699522564
26-00205095,2026-04-02,2026-04-02T00:00:00.000,2026-04-02T00:00:00.000,Closed,Roads - Streetlight Maintenance,COVENTRY HILLS,,-114.05313423182986,51.1649280689084
26-00205110,2026-04-02,2026-04-02T00:00:00.000,2026-04-02T00:00:00.000,Closed,Roads - Streetlight Damage,FRANKLIN,,-113.98749539255644,51.05893200830186
26-00205173,2026-04-02,2026-04-02T00:00:00.000,2026-04-02T00:00:00.000,Closed,Roads - Streetlight Maintenance,BRAESIDE,,-114.10636590290346,50.95600269188388
26-00205958,2026-04-02,2026-05-06T00:00:00.000,2026-05-06T00:00:00.000,Closed,Roads - Streetlight Maintenance,THORNCLIFFE,,-114.06878100895472,51.1031050088373
26-00207805,2026-04-02,2026-04-02T00:00:00.000,2026-04-02T00:00:00.000,Closed,Roads - Streetlight Maintenance,WEST SPRINGS,,-114.20668628482738,51.05977296984733
26-00205050,2026-04-02,2026-04-02T00:00:00.000,2026-04-02T00:00:00.000,Closed,Roads - Streetlight Damage,EAST SHEPARD INDUSTRIAL,,-113.95096996432171,50.9513098380589
26-00205247,2026-04-02,2026-04-02T00:00:00.000,2026-04-02T00:00:00.000,Closed,Roads - Streetlight Maintenance,FOREST LAWN,,-113.9700019179966,51.03784804860796
26-00206068,2026-04-02,2026-04-02T00:00:00.000,2026-04-02T00:00:00.000,Closed,Roads - Streetlight Maintenance,MCKENZIE LAKE,,-113.9881871837774,50.91486638419278
26-00207191,2026-04-02,2026-04-02T00:00:00.000,2026-04-02T00:00:00.000,Closed,Roads - Streetlight Damage,ALBERT PARK/RADISSON HEIGHTS,,-113.99677793526727,51.044532953156086
26-00207751,2026-04-02,2026-04-06T00:00:00.000,2026-04-06T00:00:00.000,Closed,Roads - Streetlight Damage,VALLEY RIDGE,,-114.25129743656922,51.09538869219599
26-00207585,2026-04-02,2026-04-02T00:00:00.000,2026-04-02T00:00:00.000,Closed,Roads - Streetlight Damage,BELMONT,,-114.05524942357732,50.8686836961993
26-00207970,2026-04-02,2026-04-02T00:00:00.000,2026-04-02T00:00:00.000,Closed,Roads - Streetlight Damage,CRANSTON,,-113.98000403324248,50.87819416673358
26-00207124,2026-04-02,2026-04-02T00:00:00.000,2026-04-02T00:00:00.000,Closed,Roads - Streetlight Maintenance,ALBERT PARK/RADISSON HEIGHTS,,-113.99677793526727,51.044532953156086
26-00207987,2026-04-02,2026-04-03T00:00:00.000,2026-04-03T00:00:00.000,Closed,Roads - Streetlight Maintenance,LAKEVIEW,,-114.12962139244752,50.99957240901119
26-00207498,2026-04-02,2026-04-16T00:00:00.000,2026-04-16T00:00:00.000,Closed,Roads - Streetlight Maintenance,WINSTON HEIGHTS/MOUNTVIEW,,-114.04184874950612,51.0752988028074
26-00207914,2026-04-02,2026-04-03T00:00:00.000,2026-04-03T00:00:00.000,Closed,Roads - Streetlight Maintenance,OAKRIDGE,,-114.12961404738668,50.969662799426914
26-00207969,2026-04-02,2026-04-03T00:00:00.000,2026-04-03T00:00:00.000,Closed,Roads - Streetlight Maintenance,HIDDEN VALLEY,,-114.11960923256338,51.15193708483775
26-00207904,2026-04-02,2026-04-03T00:00:00.000,2026-04-03T00:00:00.000,Closed,Roads - Streetlight Maintenance,FOREST LAWN,,-113.9700019179966,51.03784804860796
26-00203566,2026-04-01,2026-04-01T00:00:00.000,2026-04-01T00:00:00.000,Closed,Roads - Streetlight Maintenance,MARTINDALE,,-113.95838711713029,51.11791372657443
26-00202194,2026-04-01,2026-04-16T00:00:00.000,2026-04-16T00:00:00.000,Closed,Roads - Streetlight Maintenance,RANGEVIEW,,-113.91974448757276,50.87437947543084
26-00202240,2026-04-01,2026-04-01T00:00:00.000,2026-04-01T00:00:00.000,Closed,Roads - Streetlight Maintenance,MARLBOROUGH PARK,,-113.9467026472926,51.05969024495796
26-00202234,2026-04-01,2026-04-01T00:00:00.000,2026-04-01T00:00:00.000,Closed,Roads - Streetlight Maintenance,MCCALL,,-114.02708650389776,51.088997572302425
26-00204725,2026-04-01,2026-04-01T00:00:00.000,2026-04-01T00:00:00.000,Closed,Roads - Streetlight Maintenance,SHAGANAPPI,,-114.1266528552515,51.04521146641257
26-00203167,2026-04-01,2026-04-01T00:00:00.000,2026-04-01T00:00:00.000,Closed,Roads - Streetlight Maintenance,WINSTON HEIGHTS/MOUNTVIEW,,-114.04184874950612,51.0752988028074
26-00203182,2026-04-01,2026-04-01T00:00:00.000,2026-04-01T00:00:00.000,Closed,Roads - Streetlight Maintenance,SANDSTONE VALLEY,,-114.094962509766,51.137732845524965
26-00204945,2026-04-01,2026-04-01T00:00:00.000,2026-04-01T00:00:00.000,Closed,Roads - Streetlight Maintenance,PANORAMA HILLS,,-114.08807155795826,51.15970929560302
26-00204469,2026-04-01,2026-04-01T00:00:00.000,2026-04-01T00:00:00.000,Closed,Roads - Streetlight Maintenance,HIDDEN VALLEY,,-114.11960923256338,51.15193708483775
26-00204913,2026-04-01,2026-04-01T00:00:00.000,2026-04-01T00:00:00.000,Closed,Roads - Streetlight Maintenance,MANCHESTER,,-114.0666537824224,51.00624267607407
26-00199528,2026-03-31,2026-03-31T00:00:00.000,2026-03-31T00:00:00.000,Closed,Roads - Streetlight Maintenance,CLIFF BUNGALOW,,-114.07490165596712,51.03393319537453
26-00202138,2026-03-31,2026-03-31T00:00:00.000,2026-03-31T00:00:00.000,Closed,Roads - Streetlight Maintenance,RUNDLE,,-113.97005350368742,51.07423887665301
26-00201625,2026-03-31,2026-03-31T00:00:00.000,2026-03-31T00:00:00.000,Closed,Roads - Streetlight Maintenance,HIDDEN VALLEY,,-114.11960923256338,51.15193708483775
26-00201089,2026-03-31,2026-03-31T00:00:00.000,2026-03-31T00:00:00.000,Closed,Roads - Streetlight Maintenance,BEDDINGTON HEIGHTS,,-114.0849111408055,51.13164398595451
26-00199536,2026-03-31,2026-03-31T00:00:00.000,2026-03-31T00:00:00.000,Closed,Roads - Streetlight Maintenance,THORNCLIFFE,,-114.06878100895472,51.1031050088373
26-00201764,2026-03-31,2026-04-14T00:00:00.000,2026-04-14T00:00:00.000,Closed,Roads - Streetlight Maintenance,NOSE HILL PARK,,-114.11069096475087,51.111277141566816
26-00200712,2026-03-31,2026-03-31T00:00:00.000,2026-03-31T00:00:00.000,Closed,Roads - Streetlight Damage,12C,,-113.9034177867148,50.92510411880777
26-00196945,2026-03-30,2026-03-30T00:00:00.000,2026-03-30T00:00:00.000,Closed,Roads - Streetlight Maintenance,SCARBORO,,-114.10717502442168,51.04076520075529
26-00197162,2026-03-30,2026-03-30T00:00:00.000,2026-03-30T00:00:00.000,Closed,Roads - Streetlight Maintenance,SOMERSET,,-114.08137551622823,50.89890417703828
26-00197457,2026-03-30,2026-03-30T00:00:00.000,2026-03-30T00:00:00.000,Closed,Roads - Streetlight Maintenance,NOSE HILL PARK,,-114.11069096475087,51.111277141566816
26-00197953,2026-03-30,2026-03-30T00:00:00.000,2026-03-30T00:00:00.000,Closed,Roads - Streetlight Maintenance,UNIVERSITY HEIGHTS,,-114.13308657031322,51.07040418074353
26-00197386,2026-03-30,2026-03-30T00:00:00.000,2026-03-30T00:00:00.000,Closed,Roads - Streetlight Maintenance,CASTLERIDGE,,-113.96102973195768,51.10525413516706
26-00198774,2026-03-30,2026-03-30T00:00:00.000,2026-03-30T00:00:00.000,Closed,Roads - Streetlight Maintenance,SIGNAL HILL,,-114.17990702915992,51.02326017192605
26-00198388,2026-03-30,2026-07-15T00:00:00.000,2026-07-15T00:00:00.000,Closed,Roads - Streetlight Maintenance,ERIN WOODS,,-113.96766881721628,51.02097627623138
26-00196190,2026-03-29,2026-03-29T00:00:00.000,2026-03-29T00:00:00.000,Closed,Roads - Streetlight Maintenance,MACEWAN GLEN,,-114.11521349389096,51.13771903702536
26-00196926,2026-03-29,2026-03-30T00:00:00.000,2026-03-30T00:00:00.000,Closed,Roads - Streetlight Maintenance,CITYSCAPE,,-113.9612580314835,51.14703155759964
26-00196882,2026-03-29,2026-03-30T00:00:00.000,2026-03-30T00:00:00.000,Closed,Roads - Streetlight Maintenance,MILLRISE,,-114.08491413864552,50.91705536774364
26-00196383,2026-03-29,2026-03-29T00:00:00.000,2026-03-29T00:00:00.000,Closed,Roads - Streetlight Maintenance,FALCONRIDGE,,-113.9453399517932,51.10334979618069
26-00196374,2026-03-29,2026-03-29T00:00:00.000,2026-03-29T00:00:00.000,Closed,Roads - Streetlight Maintenance,MARLBOROUGH,,-113.96997429032228,51.05954612270691
26-00196091,2026-03-28,2026-03-28T00:00:00.000,2026-03-28T00:00:00.000,Closed,Roads - Streetlight Maintenance,DOVER,,-113.99305400906276,51.02256772313628
26-00195536,2026-03-28,2026-03-28T00:00:00.000,2026-03-28T00:00:00.000,Closed,Roads - Streetlight Maintenance,BRIDLEWOOD,,-114.11020921039947,50.89921921581604
26-00195353,2026-03-28,2026-05-04T00:00:00.000,2026-05-04T00:00:00.000,Closed,Roads - Streetlight Maintenance,MCKENZIE TOWNE,,-113.96135301049588,50.91714876195852
26-00195956,2026-03-28,2026-03-28T00:00:00.000,2026-03-28T00:00:00.000,Closed,Roads - Streetlight Maintenance,ABBEYDALE,,-113.92779834680348,51.059416705656574
26-00192737,2026-03-27,2026-03-27T00:00:00.000,2026-03-27T00:00:00.000,Closed,Roads - Streetlight Maintenance,DEER RIDGE,,-114.02023404987304,50.92657386979402
26-00194055,2026-03-27,2026-03-27T00:00:00.000,2026-03-27T00:00:00.000,Closed,Roads - Streetlight Maintenance,MARTINDALE,,-113.95838711713029,51.11791372657443
26-00192899,2026-03-27,2026-03-27T00:00:00.000,2026-03-27T00:00:00.000,Closed,Roads - Streetlight Maintenance,ABBEYDALE,,-113.92779834680348,51.059416705656574
26-00192902,2026-03-27,2026-03-27T00:00:00.000,2026-03-27T00:00:00.000,Closed,Roads - Streetlight Maintenance,LAKE BONAVISTA,,-114.0512955606845,50.939598998272274
26-00192670,2026-03-27,2026-03-27T00:00:00.000,2026-03-27T00:00:00.000,Closed,Roads - Streetlight Maintenance,MONTEREY PARK,,-113.9268336359381,51.08155699522564
26-00192895,2026-03-27,2026-03-27T00:00:00.000,2026-03-27T00:00:00.000,Closed,Roads - Streetlight Damage,SOUTHVIEW,,-113.99733916298923,51.03415221323608
26-00193614,2026-03-27,2026-03-27T00:00:00.000,2026-03-27T00:00:00.000,Closed,Roads - Streetlight Maintenance,SCARBORO,,-114.10717502442168,51.04076520075529
26-00192641,2026-03-27,2026-03-27T00:00:00.000,2026-03-27T00:00:00.000,Duplicate (Closed),Roads - Streetlight Maintenance,FALCONRIDGE,,-113.9453399517932,51.10334979618069
26-00193940,2026-03-27,2026-03-27T00:00:00.000,2026-03-27T00:00:00.000,Closed,Roads - Streetlight Damage,DOWNTOWN COMMERCIAL CORE,,-114.06959371115344,51.0472744358498
26-00193773,2026-03-27,2026-03-27T00:00:00.000,2026-03-27T00:00:00.000,Closed,Roads - Streetlight Maintenance,HIGHLAND PARK,,-114.0620558477436,51.08801817919036
26-00195115,2026-03-27,2026-03-28T00:00:00.000,2026-03-28T00:00:00.000,Closed,Roads - Streetlight Maintenance,BRIDLEWOOD,,-114.11020921039947,50.89921921581604
26-00195069,2026-03-27,2026-03-27T00:00:00.000,2026-03-27T00:00:00.000,Closed,Roads - Streetlight Maintenance,GARRISON WOODS,,-114.11361449884984,51.01717823115197
26-00192622,2026-03-26,2026-03-26T00:00:00.000,2026-03-26T00:00:00.000,Closed,Roads - Streetlight Maintenance,SOUTHWOOD,,-114.08319427981304,50.957758808343314
26-00192618,2026-03-26,2026-03-26T00:00:00.000,2026-03-26T00:00:00.000,Closed,Roads - Streetlight Maintenance,MARLBOROUGH,,-113.96997429032228,51.05954612270691
26-00192022,2026-03-26,2026-03-26T00:00:00.000,2026-03-26T00:00:00.000,Closed,Roads - Streetlight Maintenance,ALTADORE,,-114.10078239468643,51.015954118930864
26-00190085,2026-03-26,2026-03-26T00:00:00.000,2026-03-26T00:00:00.000,Closed,Roads - Streetlight Maintenance,HIDDEN VALLEY,,-114.11960923256338,51.15193708483775
26-00192639,2026-03-26,2026-03-27T00:00:00.000,2026-03-27T00:00:00.000,Closed,Roads - Streetlight Maintenance,FALCONRIDGE,,-113.9453399517932,51.10334979618069
26-00192257,2026-03-26,2026-03-26T00:00:00.000,2026-03-26T00:00:00.000,Closed,Roads - Streetlight Maintenance,MARLBOROUGH,,-113.96997429032228,51.05954612270691
26-00188533,2026-03-25,2026-03-25T00:00:00.000,2026-03-25T00:00:00.000,Closed,Roads - Streetlight Damage,DOWNTOWN COMMERCIAL CORE,,-114.06959371115344,51.0472744358498
26-00187646,2026-03-25,2026-03-25T00:00:00.000,2026-03-25T00:00:00.000,Closed,Roads - Streetlight Maintenance,INGLEWOOD,,-114.01912581291118,51.03414052413669
26-00187620,2026-03-25,2026-03-25T00:00:00.000,2026-03-25T00:00:00.000,Closed,Roads - Streetlight Damage,RICHMOND,,-114.11842028929551,51.02971029545911
26-00187345,2026-03-25,2026-03-25T00:00:00.000,2026-03-25T00:00:00.000,Closed,Roads - Streetlight Maintenance,HIGHLAND PARK,,-114.0620558477436,51.08801817919036
26-00188783,2026-03-25,2026-03-25T00:00:00.000,2026-03-25T00:00:00.000,Closed,Roads - Streetlight Maintenance,CITYSCAPE,,-113.9612580314835,51.14703155759964
